couple,localisation,theme
labeon - Ulpien (0160-0228),"LIVRE QVATORZIEME QVI EST, DES EAVX, ET FORESTS. > François 1515. Des caables, cs menus marchez debois. Chap. IX. > 1518.",propriété
Philon d'Alexandrie (0030? av. J.-C.-0040?) - Sénèque (0004 av. J.-C.-0065),"coutume > DES SUCCESSIONS COLLATERALES AUX MEUBLES ET ACQUESTS. > CCCXXV. L ’ ordre de succeder entre pere et mere, ayeul et ayeule à leurs décendans.",successions
Sénèque (0004 av. J.-C.-0065) - s-paul,coutume > DU DOUAIRE. > CCCLXXVII.,douaire
Sénèque (0004 av. J.-C.-0065) - papinien,coutume > DU DOUAIRE. > CCCLXXVII.,douaire
Sénèque (0004 av. J.-C.-0065) - Ulpien (0160-0228),coutume > DU DOUAIRE. > CCCLXXVII.,douaire
Sénèque (0004 av. J.-C.-0065) - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > DU DOUAIRE. > CCCLXXVII.,douaire
Sénèque (0004 av. J.-C.-0065) - Cassiodore (0490?-0580?),coutume > DU DOUAIRE. > CCCLXXVII.,douaire
s-paul - papinien,coutume > DU DOUAIRE. > CCCLXXVII.,douaire
s-paul - Ulpien (0160-0228),coutume > DU DOUAIRE. > CCCLXXVII.,douaire
s-paul - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > DU DOUAIRE. > CCCLXXVII.,douaire
s-paul - Cassiodore (0490?-0580?),coutume > DU DOUAIRE. > CCCLXXVII.,douaire
papinien - Ulpien (0160-0228),coutume > DU DOUAIRE. > CCCLXXVII.,douaire
papinien - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > DU DOUAIRE. > CCCLXXVII.,douaire
papinien - Cassiodore (0490?-0580?),coutume > DU DOUAIRE. > CCCLXXVII.,douaire
Ulpien (0160-0228) - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > DU DOUAIRE. > CCCLXXVII.,douaire
Ulpien (0160-0228) - Cassiodore (0490?-0580?),coutume > DU DOUAIRE. > CCCLXXVII.,douaire
Justinien Ier (0482-0565 ; empereur de Byzance) - Cassiodore (0490?-0580?),coutume > DU DOUAIRE. > CCCLXXVII.,douaire
Sénèque (0004 av. J.-C.-0065) - Tacite (0055?-0120?),COMMENTAIRES SVR LES COVSTVMES... > TITRE DE JURISDICTION. > XLIX.,justice
Sénèque (0004 av. J.-C.-0065) - Suétone (0069?-0126?),"LIVRE DOVZIEME, QVI EST, DES CRIMES ET PROcez criminels. > De forfaiture de confiscation et biens, Chap. XL. > Charles ix tenant les Estats à Orléans 1560.",justice
Clément I (00..-0097? ; pape) - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > DE PRESCRIPTIONS. > CCCCCXXI. Prescription quadragenaire.,propriété
s-paul - Plutarque (0046?-0120?),"COMMENTAIRES SVR LES COVSTVMES... > DE DOVAIRE DE FEMMES, ET VEVFVAGE. des maris. > CCCLXXVII.",douaire
s-paul - Innocent I (03..-0417 ; pape),"COMMENTAIRES SVR LES COVSTVMES... > DE DOVAIRE DE FEMMES, ET VEVFVAGE. des maris. > CCCLXXVII.",douaire
Plutarque (0046?-0120?) - Innocent I (03..-0417 ; pape),"COMMENTAIRES SVR LES COVSTVMES... > DE DOVAIRE DE FEMMES, ET VEVFVAGE. des maris. > CCCLXXVII.",douaire
"Silius Italicus, Tiberius Catius (0025?-0101) - Aulu-Gelle (0123?-0180?)",coutume > DU DOUAIRE. > CCCXCI. Meubles de la femme separée de biens à qui appartienent.,douaire
"Silius Italicus, Tiberius Catius (0025?-0101) - papinien",coutume > DU DOUAIRE. > CCCXCI. Meubles de la femme separée de biens à qui appartienent.,douaire
"Silius Italicus, Tiberius Catius (0025?-0101) - Ulpien (0160-0228)",coutume > DU DOUAIRE. > CCCXCI. Meubles de la femme separée de biens à qui appartienent.,douaire
"Silius Italicus, Tiberius Catius (0025?-0101) - Augustin (0354-0430 ; saint)",coutume > DU DOUAIRE. > CCCXCI. Meubles de la femme separée de biens à qui appartienent.,douaire
"Silius Italicus, Tiberius Catius (0025?-0101) - Marcoul (0490?-0558 ; saint)",coutume > DU DOUAIRE. > CCCXCI. Meubles de la femme separée de biens à qui appartienent.,douaire
Aulu-Gelle (0123?-0180?) - papinien,coutume > DU DOUAIRE. > CCCXCI. Meubles de la femme separée de biens à qui appartienent.,douaire
Aulu-Gelle (0123?-0180?) - Ulpien (0160-0228),coutume > DU DOUAIRE. > CCCXCI. Meubles de la femme separée de biens à qui appartienent.,douaire
Aulu-Gelle (0123?-0180?) - Augustin (0354-0430 ; saint),coutume > DU DOUAIRE. > CCCXCI. Meubles de la femme separée de biens à qui appartienent.,douaire
Aulu-Gelle (0123?-0180?) - Marcoul (0490?-0558 ; saint),coutume > DU DOUAIRE. > CCCXCI. Meubles de la femme separée de biens à qui appartienent.,douaire
papinien - Ulpien (0160-0228),coutume > DU DOUAIRE. > CCCXCI. Meubles de la femme separée de biens à qui appartienent.,douaire
papinien - Augustin (0354-0430 ; saint),coutume > DU DOUAIRE. > CCCXCI. Meubles de la femme separée de biens à qui appartienent.,douaire
papinien - Marcoul (0490?-0558 ; saint),coutume > DU DOUAIRE. > CCCXCI. Meubles de la femme separée de biens à qui appartienent.,douaire
Ulpien (0160-0228) - Augustin (0354-0430 ; saint),coutume > DU DOUAIRE. > CCCXCI. Meubles de la femme separée de biens à qui appartienent.,douaire
Ulpien (0160-0228) - Marcoul (0490?-0558 ; saint),coutume > DU DOUAIRE. > CCCXCI. Meubles de la femme separée de biens à qui appartienent.,douaire
Augustin (0354-0430 ; saint) - Marcoul (0490?-0558 ; saint),coutume > DU DOUAIRE. > CCCXCI. Meubles de la femme separée de biens à qui appartienent.,douaire
Quintilien (0030?-0100?) - Ammien Marcellin (0330?-0400?),COMMENTAIRES SVR LES COVSTVMES... > TITRE DE JURISDICTION. > XXIII.,justice
Plutarque (0046?-0120?) - Suétone (0069?-0126?),COMMENTAIRES SVR LES COVSTVMES... > TITRE DE JURISDICTION. > XX.,justice
Plutarque (0046?-0120?) - Sévère Alexandre (0208-0235),COMMENTAIRES SVR LES COVSTVMES... > TITRE DE JURISDICTION. > XX.,justice
Plutarque (0046?-0120?) - Guillaume de Jumièges (10..-1090?),COMMENTAIRES SVR LES COVSTVMES... > TITRE DE JURISDICTION. > XX.,justice
Suétone (0069?-0126?) - Sévère Alexandre (0208-0235),COMMENTAIRES SVR LES COVSTVMES... > TITRE DE JURISDICTION. > XX.,justice
Suétone (0069?-0126?) - Guillaume de Jumièges (10..-1090?),COMMENTAIRES SVR LES COVSTVMES... > TITRE DE JURISDICTION. > XX.,justice
Sévère Alexandre (0208-0235) - Guillaume de Jumièges (10..-1090?),COMMENTAIRES SVR LES COVSTVMES... > TITRE DE JURISDICTION. > XX.,justice
Plutarque (0046?-0120?) - Tacite (0055?-0120?),COUTUME DE NORMANDIE. > Premiere Partie du Douaire. > introduction,douaire
Plutarque (0046?-0120?) - Marcoul (0490?-0558 ; saint),COUTUME DE NORMANDIE. > Premiere Partie du Douaire. > introduction,douaire
Tacite (0055?-0120?) - Marcoul (0490?-0558 ; saint),COUTUME DE NORMANDIE. > Premiere Partie du Douaire. > introduction,douaire
Tacite (0055?-0120?) - Ulpien (0160-0228),coutume > DES FIEFS ET DROITS FEODAUX > CCVI. En quel cas le Seigneur peut détourner l ’ eau courante en son fief.,société
Tacite (0055?-0120?) - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > DE SUCCESSIONS EN PROPRE > CCL. Que peut donner le pere mariant sa fille.,successions
Tacite (0055?-0120?) - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > DU DOUAIRE. > introduction,douaire
Tacite (0055?-0120?) - Marcoul (0490?-0558 ; saint),coutume > DU DOUAIRE. > introduction,douaire
Justinien Ier (0482-0565 ; empereur de Byzance) - Marcoul (0490?-0558 ; saint),coutume > DU DOUAIRE. > introduction,douaire
Tacite (0055?-0120?) - Guillaume de Jumièges (10..-1090?),COMMENTAIRES SVR LES COVSTVMES... > CHAPITRE DE GARDES. > CCXXVIII.,justice
Tacite (0055?-0120?) - Marcoul (0490?-0558 ; saint),<front> > AVERTISSEMENT. > ,matière liminaire
Tacite (0055?-0120?) - Justinien Ier (0482-0565 ; empereur de Byzance),"COUTUME DE NORMANDIE. > CHAPITRE ONZIEME. DE SUCCESSION EN PROPRE, ET ANCIEN PATRIMOINE, TANT EN LIGNE DIRECTE QUE COLLATERALE. > CCXLIX.",successions
Denys d'Halicarnasse (006.? av. J.-C.-0007?) - Suétone (0069?-0126?),coutume > DES FIEFS ET DROITS FEODAUX > CLXIX.,société
Pline le Jeune (0061?-0114?) - papinien,coutume > DES FIEFS ET DROITS FEODAUX > CXLIII. Droit de confiscation à qui appartient et en quel cas écheoit.,société
"Pline le Jeune (0061?-0114?) - Modestinus, Herennius",coutume > DES FIEFS ET DROITS FEODAUX > CXLIII. Droit de confiscation à qui appartient et en quel cas écheoit.,société
Pline le Jeune (0061?-0114?) - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > DES FIEFS ET DROITS FEODAUX > CXLIII. Droit de confiscation à qui appartient et en quel cas écheoit.,société
"papinien - Modestinus, Herennius",coutume > DES FIEFS ET DROITS FEODAUX > CXLIII. Droit de confiscation à qui appartient et en quel cas écheoit.,société
papinien - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > DES FIEFS ET DROITS FEODAUX > CXLIII. Droit de confiscation à qui appartient et en quel cas écheoit.,société
"Modestinus, Herennius - Justinien Ier (0482-0565 ; empereur de Byzance)",coutume > DES FIEFS ET DROITS FEODAUX > CXLIII. Droit de confiscation à qui appartient et en quel cas écheoit.,société
Pline le Jeune (0061?-0114?) - Ulpien (0160-0228),coutume > DU DOUAIRE. > CCCLXXV. Charge du doüaire.,douaire
Pline le Jeune (0061?-0114?) - celse,COMMENTAIRES SVR LES COVSTVMES... > DE SVCCESSION EN PROPRE ET ANCIEN PATRIMOINE TANT EN ligne directe que collaterale. > CCXXXV.,successions
Pline le Jeune (0061?-0114?) - Ulpien (0160-0228),COMMENTAIRES SVR LES COVSTVMES... > DE SVCCESSION EN PROPRE ET ANCIEN PATRIMOINE TANT EN ligne directe que collaterale. > CCXXXV.,successions
celse - Ulpien (0160-0228),COMMENTAIRES SVR LES COVSTVMES... > DE SVCCESSION EN PROPRE ET ANCIEN PATRIMOINE TANT EN ligne directe que collaterale. > CCXXXV.,successions
Pline le Jeune (0061?-0114?) - Pausanias (01..-01..),"LIVRE QVATORZIEME QVI EST, DES EAVX, ET FORESTS. > De pasnage ou glandee Chap. 2. > Arrest des Iuges de la reformation des forests de Normandie donné sur le faict de la glandee des forests de Conches et Bretueil. 1534.",justice
celse - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > DE SUCCESSIONS EN PROPRE > CCLX. Fille reservée à succession doit rapporter.,successions
celse - Marcoul (0490?-0558 ; saint),coutume > DE SUCCESSIONS EN PROPRE > CCLX. Fille reservée à succession doit rapporter.,successions
Justinien Ier (0482-0565 ; empereur de Byzance) - Marcoul (0490?-0558 ; saint),coutume > DE SUCCESSIONS EN PROPRE > CCLX. Fille reservée à succession doit rapporter.,successions
celse - Ulpien (0160-0228),coutume > DE SERVITUDES. > DCVII.,successions
celse - Justinien Ier (0482-0565 ; empereur de Byzance),COMMENTAIRES SVR LES COVSTVMES... > DE PRESCRIPTIONS. > V. C. XXI.,propriété
celse - papinien,COMMENTAIRES SVR LES COVSTVMES... > DE BRIEF DE MARIAGE ENCOMBRÉ. > V. C. XXXVIII.,mariage
celse - Anastase I (0431?-0518 ; empereur d'Orient),COMMENTAIRES SVR LES COVSTVMES... > DE BRIEF DE MARIAGE ENCOMBRÉ. > V. C. XXXVIII.,mariage
celse - Justinien Ier (0482-0565 ; empereur de Byzance),COMMENTAIRES SVR LES COVSTVMES... > DE BRIEF DE MARIAGE ENCOMBRÉ. > V. C. XXXVIII.,mariage
papinien - Anastase I (0431?-0518 ; empereur d'Orient),COMMENTAIRES SVR LES COVSTVMES... > DE BRIEF DE MARIAGE ENCOMBRÉ. > V. C. XXXVIII.,mariage
papinien - Justinien Ier (0482-0565 ; empereur de Byzance),COMMENTAIRES SVR LES COVSTVMES... > DE BRIEF DE MARIAGE ENCOMBRÉ. > V. C. XXXVIII.,mariage
Anastase I (0431?-0518 ; empereur d'Orient) - Justinien Ier (0482-0565 ; empereur de Byzance),COMMENTAIRES SVR LES COVSTVMES... > DE BRIEF DE MARIAGE ENCOMBRÉ. > V. C. XXXVIII.,mariage
"Paulus, Julius (01..-02..) - papinien",coutume > DES TESTAMENS. > CCCCXII. Forme et solennité de Testament.,successions
"Paulus, Julius (01..-02..) - Tertullien (0155?-0222?)",coutume > DES TESTAMENS. > CCCCXII. Forme et solennité de Testament.,successions
"Paulus, Julius (01..-02..) - Ulpien (0160-0228)",coutume > DES TESTAMENS. > CCCCXII. Forme et solennité de Testament.,successions
"Paulus, Julius (01..-02..) - Justinien Ier (0482-0565 ; empereur de Byzance)",coutume > DES TESTAMENS. > CCCCXII. Forme et solennité de Testament.,successions
papinien - Tertullien (0155?-0222?),coutume > DES TESTAMENS. > CCCCXII. Forme et solennité de Testament.,successions
papinien - Ulpien (0160-0228),coutume > DES TESTAMENS. > CCCCXII. Forme et solennité de Testament.,successions
papinien - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > DES TESTAMENS. > CCCCXII. Forme et solennité de Testament.,successions
Tertullien (0155?-0222?) - Ulpien (0160-0228),coutume > DES TESTAMENS. > CCCCXII. Forme et solennité de Testament.,successions
Tertullien (0155?-0222?) - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > DES TESTAMENS. > CCCCXII. Forme et solennité de Testament.,successions
Ulpien (0160-0228) - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > DES TESTAMENS. > CCCCXII. Forme et solennité de Testament.,successions
"Paulus, Julius (01..-02..) - Ulpien (0160-0228)",coutume > DES TESTAMENS. > CCCCXIV. Quelles personnes peuvent tester de meuble et comment.,successions
"Paulus, Julius (01..-02..) - Modestinus, Herennius",coutume > DES TESTAMENS. > CCCCXIV. Quelles personnes peuvent tester de meuble et comment.,successions
"Paulus, Julius (01..-02..) - Justinien Ier (0482-0565 ; empereur de Byzance)",coutume > DES TESTAMENS. > CCCCXIV. Quelles personnes peuvent tester de meuble et comment.,successions
"Ulpien (0160-0228) - Modestinus, Herennius",coutume > DES TESTAMENS. > CCCCXIV. Quelles personnes peuvent tester de meuble et comment.,successions
Ulpien (0160-0228) - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > DES TESTAMENS. > CCCCXIV. Quelles personnes peuvent tester de meuble et comment.,successions
"Modestinus, Herennius - Justinien Ier (0482-0565 ; empereur de Byzance)",coutume > DES TESTAMENS. > CCCCXIV. Quelles personnes peuvent tester de meuble et comment.,successions
"Paulus, Julius (01..-02..) - Ulpien (0160-0228)","coutume > DE PRESCRIPTIONS. > CCCCCXXIII. Faculté de toutefois et quantes, comment se prescrit.",propriété
"Paulus, Julius (01..-02..) - Servius, Maurus Honoratus (0363?-03..)",coutume > TITRE DES EXECUTIONS. PAR DECRET > CCCCCXCII.,justice
"Paulus, Julius (01..-02..) - pomponius","LIVRE DOVZIEME, QVI EST, DES CRIMES ET PROcez criminels. > D ’ inquisition d ’ office de Iustice, ce du deuoir des Iuges. Chap. XXXI. > Au chapitre De Justicier.",justice
"Paulus, Julius (01..-02..) - Ulpien (0160-0228)","LIVRE DOVZIEME, QVI EST, DES CRIMES ET PROcez criminels. > D ’ inquisition d ’ office de Iustice, ce du deuoir des Iuges. Chap. XXXI. > Au chapitre De Justicier.",justice
pomponius - Ulpien (0160-0228),"LIVRE DOVZIEME, QVI EST, DES CRIMES ET PROcez criminels. > D ’ inquisition d ’ office de Iustice, ce du deuoir des Iuges. Chap. XXXI. > Au chapitre De Justicier.",justice
Siculus Flaccus (01..-.... ; agriculteur) - Ulpien (0160-0228),coutume > DE SERVITUDES. > DCXXII.,successions
papinien - Tertullien (0155?-0222?),coutume > DE SUCCESSIONS EN PROPRE > CCXLVII. Comment les biens sont faits propres.,successions
papinien - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > DE SUCCESSIONS EN PROPRE > CCXLVII. Comment les biens sont faits propres.,successions
Tertullien (0155?-0222?) - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > DE SUCCESSIONS EN PROPRE > CCXLVII. Comment les biens sont faits propres.,successions
papinien - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > DU DOUAIRE. > CCCLXXXII. Droit de viduitè appartenant au mary.,douaire
papinien - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > DU DOUAIRE. > CCCXCIX. Doüaire propre aux enfans.,douaire
papinien - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > DES TESTAMENS. > CCCCXXVII. Disposition d ’ héritage comment est permise par testament.,successions
cassius - Sévère Alexandre (0208-0235),COMMENTAIRES SVR LES COVSTVMES... > CHAPITRE DES FIEFS ET DROITS FEODAVX. > CLV.,société
cassius - Guillaume de Jumièges (10..-1090?),COMMENTAIRES SVR LES COVSTVMES... > CHAPITRE DES FIEFS ET DROITS FEODAVX. > CLV.,société
Sévère Alexandre (0208-0235) - Guillaume de Jumièges (10..-1090?),COMMENTAIRES SVR LES COVSTVMES... > CHAPITRE DES FIEFS ET DROITS FEODAVX. > CLV.,société
"Tertullien (0155?-0222?) - Vopiscus, Flavius (02..-03..)",coutume > DES FIEFS ET DROITS FEODAUX > introduction,société
Tertullien (0155?-0222?) - Augustin (0354-0430 ; saint),coutume > DES FIEFS ET DROITS FEODAUX > introduction,société
Tertullien (0155?-0222?) - Arcadius (0377?-0408 ; empereur d'Orient),coutume > DES FIEFS ET DROITS FEODAUX > introduction,société
Tertullien (0155?-0222?) - Honorius (0384-0423 ; empereur romain),coutume > DES FIEFS ET DROITS FEODAUX > introduction,société
Tertullien (0155?-0222?) - Marcoul (0490?-0558 ; saint),coutume > DES FIEFS ET DROITS FEODAUX > introduction,société
"Vopiscus, Flavius (02..-03..) - Augustin (0354-0430 ; saint)",coutume > DES FIEFS ET DROITS FEODAUX > introduction,société
"Vopiscus, Flavius (02..-03..) - Arcadius (0377?-0408 ; empereur d'Orient)",coutume > DES FIEFS ET DROITS FEODAUX > introduction,société
"Vopiscus, Flavius (02..-03..) - Honorius (0384-0423 ; empereur romain)",coutume > DES FIEFS ET DROITS FEODAUX > introduction,société
"Vopiscus, Flavius (02..-03..) - Marcoul (0490?-0558 ; saint)",coutume > DES FIEFS ET DROITS FEODAUX > introduction,société
Augustin (0354-0430 ; saint) - Arcadius (0377?-0408 ; empereur d'Orient),coutume > DES FIEFS ET DROITS FEODAUX > introduction,société
Augustin (0354-0430 ; saint) - Honorius (0384-0423 ; empereur romain),coutume > DES FIEFS ET DROITS FEODAUX > introduction,société
Augustin (0354-0430 ; saint) - Marcoul (0490?-0558 ; saint),coutume > DES FIEFS ET DROITS FEODAUX > introduction,société
Arcadius (0377?-0408 ; empereur d'Orient) - Honorius (0384-0423 ; empereur romain),coutume > DES FIEFS ET DROITS FEODAUX > introduction,société
Arcadius (0377?-0408 ; empereur d'Orient) - Marcoul (0490?-0558 ; saint),coutume > DES FIEFS ET DROITS FEODAUX > introduction,société
Honorius (0384-0423 ; empereur romain) - Marcoul (0490?-0558 ; saint),coutume > DES FIEFS ET DROITS FEODAUX > introduction,société
Ulpien (0160-0228) - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > DES TESTAMENS. > CCCCXIII.,successions
"Modestinus, Herennius - Justinien Ier (0482-0565 ; empereur de Byzance)",coutume > DES FIEFS ET DROITS FEODAUX > CXL.,société
"Modestinus, Herennius - Marcoul (0490?-0558 ; saint)",coutume > DES FIEFS ET DROITS FEODAUX > CXL.,société
"Modestinus, Herennius - Denys le Petit (0497?-0545?)",coutume > DES FIEFS ET DROITS FEODAUX > CXL.,société
Justinien Ier (0482-0565 ; empereur de Byzance) - Marcoul (0490?-0558 ; saint),coutume > DES FIEFS ET DROITS FEODAUX > CXL.,société
